codigo_cnae,atividade,numero_empresas,pessoal_ocup_total,pessoal_ocup_assal_total,pessoal_ocup_assal_masc,pessoal_ocup_assal_fem,pessoal_ocup_assal_sup,pessoal_ocup_assal_non_sup,pessoal_assalariado_medio_total,pessoal_assalariado_medio_masc,pessoal_assalariado_medio_fem,pessoal_assalariado_medio_sup,pessoal_assalariado_non_sup,salario_outras_rem_total,salario_outras_rem_masc,salario_outras_rem_fem,salario_outras_rem_sup,salario_outras_rem_non_sup,salario_min_mensal_total,salario_min_mensal_masc,salario_min_mensal_fem,salario_min_mensal_sup,salario_min_mensal_non_sup,salario_medio_mensal_total,salario_medio_mensal_masc,salario_medio_mensal_fem,salario_medio_mensal_sup,salario_medio_mensal_non_sup
45.1,Comércio de veículos automotores,2491,26892,23830,16467,7363,3107,20723,24622.41,17002.22,7620.19,3206.81,21415.6,905176.88,671893.92,233282.96,173263.642,731913.238,2.833538,3.045939,2.359627,4.164476,2.634241,2827.87065804,3039.84701364338,2354.90756489314,4156.1465947588,2628.9722588997
45.2,Manutenção e reparação de veículos automotores,8108,32964,23150,19430,3720,756,22394,22902.72,19265.79,3636.93,702.9,22199.82,494211.623,422843.538,71368.085,19070.555,475141.068,1.663229,1.691683,1.512499,2.091202,1.649678,1659.90234750753,1688.29962332196,1509.47438974841,2087.01916237128,1646.37879600271
45.3,Comércio de peças e acessórios para veículos automotores,12333,66425,50459,39941,10518,2529,47930,51132.17,40541.58,10590.59,2575.96,48556.21,1208545.99,988262.688,220283.302,99961.943,1108584.047,1.821776,1.878875,1.603199,2.991036,1.759746,1818.13281450496,1875.11702230724,1599.99295455828,2985.05420533286,1756.22635957536
45.4,"Comércio, manutenção e reparação de motocicletas, peças e acessórios",2191,12513,9875,7090,2785,656,9219,9461.41,6883.66,2577.75,562.26,8899.15,219346.497,163017.52,56328.977,19706.671,199639.826,1.786903,1.825328,1.684291,2.701483,1.729119,1783.32906633773,1821.67760039997,1680.92259946435,2696.07969485784,1725.66028129739
46,"Comércio por atacado, exceto veículos automotores e motocicletas",24022,146953,115695,80125,35570,17376,98319,118225.25,82147.67,36077.58,17734.82,100490.43,4057314.678,2977624.877,1079689.801,1272763.559,2784551.119,2.645176,2.793836,2.306682,5.531553,2.13578,2639.88554963447,2788.24788897285,2302.06853163058,5520.48958793188,2131.50884042467
46.1,"Representantes comerciais e agentes do comércio, exceto de veículos automotores e motocicletas",10028,16299,3710,1931,1779,423,3287,3620.66,1911.07,1709.59,403.63,3217.03,74920.274,43360.063,31560.211,11611.915,63308.359,1.594916,1.748797,1.422899,2.217413,1.516813,1591.72581794479,1745.29947178202,1420.05307615366,2212.97780335761,1513.77940809715
46.2,Comércio atacadista de matérias-primas agrícolas e animais vivos,1282,8819,7040,5105,1935,1444,5596,7344.76,5405.26,1939.5,1488.91,5855.85,277915.876,217892.515,60023.361,115379.279,162536.597,2.916499,3.107076,2.385375,5.972903,2.139377,2910.66614943066,3100.86151125158,2380.604081147,5960.95744796271,2135.09826137045
46.3,"Comércio atacadista especializado em produtos alimentícios, bebidas e fumo",3702,36057,31338,24324,7014,2762,28576,32243.64,25063.26,7180.38,2840.1,29403.54,956431.844,764526.847,191904.997,179250.089,777181.755,2.286315,2.351155,2.059989,4.864653,2.037272,2281.74239346712,2346.45283420985,2055.86930582418,4854.92355361269,2033.19776880868
46.4,Comércio atacadista de produtos de consumo não-alimentar,3317,,,,,,,,,,,,,,,,,,,,,,,,,,
46.5,Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação,304,,,,,,,,,,,,,,,,,,,,,,,,,,
46.6,"Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação",1292,15384,13489,10222,3267,2033,11456,14083.05,10614.08,3468.97,2141.92,11941.13,573814.165,470118.139,103696.026,138825.592,434988.573,3.140513,3.4139,2.304028,4.995654,2.807751,3134.23236826157,3407.0719053588,2299.41953508257,4985.66318644379,2802.13509622108
46.7,"Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção",1134,8572,7095,5571,1524,500,6595,7122.74,5585.56,1537.18,493.37,6629.37,178074.757,141399.158,36675.599,19609.919,158464.838,1.926998,1.95122,1.838987,3.06358,1.842412,1923.14449646754,1947.31742344408,1835.30876219891,3057.45243466832,1838.72719776946
46.8,Comércio atacadista especializado em outros produtos,2266,19171,15932,11143,4789,3753,12179,16155.61,11371.49,4784.12,3705.03,12450.58,644596.555,488762.355,155834.2,272387.987,372208.568,3.075323,3.312886,2.510654,5.666597,2.304214,3069.1722803791,3306.26014979297,2505.63241596075,5655.26381079858,2299.60598684497
46.9,Comércio atacadista não-especializado,697,10057,9144,6702,2442,1353,7791,9245.08,6777.97,2467.11,1362.72,7882.36,362833.409,279220.982,83612.427,132969.344,229864.065,3.024981,3.175225,2.612212,7.520921,2.247713,3018.93139169907,3168.8746153971,2606.98759027613,7505.87874025704,2243.21791365101
47,Comércio varejista,110004,611917,473830,243964,229866,26440,447390,474390.63,245158.16,229232.47,26714.68,447675.95,9663266.883,5251995.119,4411271.764,894341.809,8768925.074,1.570052,1.651217,1.483248,2.580356,1.509763,1566.91168577514,1647.91424661721,1480.28155536067,2575.19550184508,1506.74321012777
47.1,Comércio varejista não-especializado,14644,128450,111742,58223,53519,2880,108862,110198.11,57423.91,52774.2,2871.37,107326.74,2057174.805,1140307.653,916867.152,84022.966,1973151.839,1.438875,1.530578,1.339093,2.255459,1.417029,1435.99754813609,1527.51655726147,1336.41518889038,2250.94818045848,1414.19473555526
47.2,"Comércio varejista de produtos alimentícios, bebidas e fumo",15128,71267,53258,26277,26981,1433,51825,52492.77,25962.94,26529.83,1387.7,51105.07,907772.745,488530.312,419242.433,32911.678,874861.067,1.332919,1.45032,1.218027,1.828018,1.319475,1330.25315090645,1447.41908155358,1215.59082448236,1824.36228180553,1316.83617992982
47.3,Comércio varejista de combustíveis para veículos automotores,4122,,,,,,,,,,,,,,,,,,,,,,,,,,
47.4,Comércio varejista de material de construção,14415,82215,63411,47240,16171,3436,59975,63848.37,47471.25,16377.12,3495.05,60353.32,1442044.259,1086663.998,355380.261,131256.338,1310787.921,1.740824,1.764374,1.672561,2.89463,1.674007,1737.34241706622,1760.84552877146,1669.21553691041,2888.8403269239,1670.65937842232
47.5,Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico,14264,71187,53024,28656,24368,3708,49316,53290.83,28874.13,24416.7,3709.4,49581.43,1132251.811,649380.624,482871.187,117012.666,1015239.145,1.637633,1.733471,1.5243,2.431394,1.578249,1634.35797779554,1730.00383707865,1521.25133460044,2426.53105830924,1575.09210295374
47.6,"Comércio varejista de artigos culturais, recreativos e esportivos",4810,,,,,,,,,,,,,,,,,,,,,,,,,,
47.7,"Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos",13587,,,,,,,,,,,,,,,,,,,,,,,,,,
47.8,Comércio varejista de produtos novos não especificados anteriormente e de produtos usados,29034,125947,89952,29443,60509,4234,85718,89738.45,29781.7,59956.75,4295.53,85442.92,1825607.305,648039.718,1177567.587,138859.007,1686748.298,1.568032,1.677174,1.513819,2.491629,1.521599,1564.89588525149,1673.82013373726,1510.79106317342,2486.64590328157,1518.55612000296
47.9,Comércio ambulante e outros tipos de comércio varejista,,,,,,,,,,,,,,,,,,,,,,,,,,,
H,"Transporte, armazenagem e correio",19662,268301,243720,195314,48406,42311,201409,276578.97,220308.46,56270.51,52352.75,224226.22,10648221.256,8476912.063,2171309.193,3509193.099,7139028.157,2.967454,2.965737,2.974178,5.16647,2.454024,2961.51924627252,2959.80535060845,2968.2294345106,5156.13660585753,2449.11595118949
49,Transporte terrestre,16613,131722,111203,95706,15497,5486,105717,114669.76,98687.38,15982.38,5781.16,108888.6,3199663.176,2805990.893,393672.283,298044.118,2901619.058,2.150708,2.191547,1.898539,3.973669,2.053923,2146.40666044286,2187.16368098629,1894.74179112825,3965.72151875828,2049.81481991687
49.1,Transporte ferroviário e metroferroviário,7,,,,,,,,,,,,,,,,,,,,,,,,,,
49.2,Transporte rodoviário de passageiros,3238,,,,,,,,,,,,,,,,,,,,,,,,,,
49.3,Transporte rodoviário de carga,13368,84901,68457,59850,8607,2993,65464,69702.39,61063.29,8639.1,3062.88,66639.51,1869217.623,1644063.485,225154.138,129624.478,1739593.145,2.06699,2.075222,2.008804,3.261994,2.012065,2062.85567826297,2071.07121026523,2004.78627136196,3255.46991469065,2008.04083504954
49.4,Transporte dutoviário,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.5,"Trens turísticos, teleféricos e similares",,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Transporte aquaviário,68,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1,Transporte marítimo de cabotagem e longo curso,2,,,,,,,,,,,,,,,,,,,,,,,,,,
50.2,Transporte por navegação interior,26,228,204,183,21,16,188,254.71,232.54,22.17,17.45,237.26,10257.412,9476.417,780.995,1852.286,8405.126,3.103973,3.141034,2.715243,8.181609,2.730523,3097.76487891207,3134.75167216889,2709.81228964991,8165.24575710822,2725.06176281781
50.3,Navegação de apoio,3,,,,,,,,,,,,,,,,,,,,,,,,,,
50.9,Outros transportes aquaviários,37,280,240,210,30,8,232,271.14,242.65,28.49,7.17,263.97,6246.049,5730.034,516.015,206.378,6039.671,1.77557,1.820133,1.396034,2.218556,1.763538,1772.01928041716,1816.49225697031,1393.24189324189,2214.11865679648,1760.01089867438
51,Transporte aéreo,55,,,,,,,,,,,,,,,,,,,,,,,,,,
51.1,Transporte aéreo de passageiros,50,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2,Transporte aéreo de carga,5,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3,Transporte espacial,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Armazenamento e atividades auxiliares dos transportes,2287,29260,26107,18908,7199,6116,19991,29519.62,21397.88,8121.74,8365.96,21153.66,1513335.103,1099248.911,414086.192,853624.573,659710.53,3.951395,3.959601,3.929776,7.864611,2.403776,3943.49224476675,3951.68159361869,3921.91623962353,7848.88150221943,2398.96849274092
52.1,"Armazenamento, carga e descarga",949,9816,8380,6991,1389,416,7964,8416.63,7164.68,1251.95,391.13,8025.5,202339.339,173427.563,28911.776,16174.474,186164.865,1.852969,1.865724,1.779975,3.18739,1.787935,1849.26324888483,1861.99268763305,1776.41500797218,3181.01477179533,1784.35913410619
52.2,Atividades auxiliares dos transportes terrestres,983,8397,7129,4682,2447,538,6591,7152.11,4701.4,2450.71,528.96,6623.15,175111.166,120165.248,54945.918,32075.932,143035.234,1.887147,1.970052,1.728103,4.673934,1.66458,1883.37283575164,1966.11235278526,1724.64676641589,4664.58595095165,1661.25035786481
52.3,Atividades auxiliares dos transportes aquaviários,19,,,,,,,,,,,,,,,,,,,,,,,,,,
52.4,Atividades auxiliares dos transportes aéreos,145,9692,9489,6334,3155,5046,4443,12915.86,8687.19,4228.67,7330.56,5585.3,1093303.406,781080.212,312223.194,801213.148,292090.258,6.524444,6.930147,5.690985,8.424362,4.03085,6511.39467290602,6916.28630555671,5679.60346142659,8407.51328894172,4022.78863885832
52.5,Atividades relacionadas à organização do transporte de carga,191,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Correio e outras atividades de entrega,639,106293,105531,79960,25571,30566,74965,131437.72,99406.57,32031.15,38077.8,93359.92,5895687.549,4535959.805,1359727.744,2347931.696,3547755.853,3.457328,3.517064,3.271942,4.752693,2.929,3450.41306898928,3510.0294175727,3265.39764717014,4743.18711851889,2923.1419262636
53.1,Atividades de correio,71,100151,100036,75813,24223,30356,69680,126665.07,95700.82,30964.25,37906.64,88758.43,5804001.984,4466228.186,1337773.798,2342794.818,3461207.166,3.531806,3.59709,3.330031,4.763707,3.005689,3524.74199143397,3589.89624443858,3323.37055698849,4754.17990093556,2999.6779469502
53.2,Atividades de malote e de entrega,568,6142,5495,4147,1348,210,5285,4772.65,3705.75,1066.9,171.16,4601.49,91685.565,69731.619,21953.946,5136.878,86548.687,1.480701,1.450373,1.586043,2.313253,1.449733,1477.73999124821,1447.47235844504,1582.87100658269,2308.62620669819,1446.83380985122
I,Alojamento e alimentação,24319,180816,150883,67490,83393,5341,145542,150744.2,67624.15,83120.05,5368.29,145375.91,2813438.722,1356234.207,1457204.515,180997.158,2632441.564,1.438543,1.54582,1.351266,2.598734,1.395701,1435.66626928777,1542.72857005625,1348.5633730971,2593.53691914787,1392.90962940887
55,Alojamento,3683,,,,,,,,,,,,,,,,,,,,,,,,,,
55.1,Hotéis e similares,3442,,,,,,,,,,,,,,,,,,,,,,,,,,
55.9,Outros tipos de alojamento não especificados anteriormente,241,1214,910,349,561,52,858,910.09,343.4,566.69,57.15,852.94,14890.645,6148.292,8742.353,1377.996,13512.649,1.261117,1.380004,1.189074,1.85848,1.221091,1258.59445853622,1377.24385108194,1186.69588718293,1854.76277003836,1218.64907081569
56,Alimentação,20636,,,,,,,,,,,,,,,,,,,,,,,,,,
56.1,Restaurantes e outros serviços de alimentação e bebidas,18962,127054,103958,48136,55822,2244,101714,103506.48,48174.87,55331.61,2202.41,101304.07,1862632.776,924540.162,938092.614,56158.76,1806474.016,1.38703,1.479215,1.306768,1.965375,1.374456,1384.25579062965,1476.25668735588,1304.15453856651,1961.4443338818,1371.70737258935
56.2,"Serviços de catering, bufê e outros serviços de comida preparada",1674,,,,,,,,,,,,,,,,,,,,,,,,,,
J,Informação e comunicação,9749,88051,75170,47918,27252,34649,40521,75709.63,48347.89,27361.74,35838.15,39871.48,4723158.693,3233436.893,1489721.8,3335877.663,1387281.03,4.808477,5.154814,4.196503,7.174483,2.681811,4798.85979447447,5144.50402791422,4188.11028156048,7160.13449569587,2676.44756062768
58,Edição e edição integrada à impressão,907,4394,3239,1914,1325,1073,2166,3389.97,2040.55,1349.42,1091.8,2298.17,141230.594,88482.444,52748.15,76486.844,64743.75,3.211138,3.342227,3.01291,5.399702,2.17141,3204.71622054291,3335.54279294986,3006.88443924056,5388.90216579537,2167.06704096671
58.1,"Edição de livros, jornais, revistas e outras atividades de edição",492,1639,1046,495,551,453,593,1012.03,488.13,523.9,419.86,592.17,32638.179,16484.612,16153.567,19089.424,13548.755,2.485757,2.602971,2.376546,3.504406,1.763515,2480.78530660766,2597.76509725499,2371.79247360771,3497.39730093181,1759.98771142902
58.2,"Edição integrada à impressão de livros, jornais, revistas e outras publicações",415,2755,2193,1419,774,620,1573,2377.94,1552.42,825.52,671.94,1706,108592.415,71997.832,36594.583,57397.42,51194.995,3.519854,3.574673,3.416767,6.583972,2.312994,3512.81474398332,3567.52345965059,3409.93303987417,6570.80416978622,2308.36842817206
59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",821,2395,1370,694,676,208,1162,1382.17,681.02,701.15,240.37,1141.8,33541.56,17400.341,16141.219,8923.165,24618.395,1.870458,1.969355,1.7744,2.861309,1.661865,1866.71682933358,1965.41624215261,1770.85107433392,2855.58641965432,1658.54150666289
59.1,"Atividades cinematográficas, produção de vídeos e de programas de televisão",678,,,,,,,,,,,,,,,,,,,,,,,,,,
59.2,Atividades de gravação de som e de edição de música,143,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Atividades de rádio e de televisão,671,8373,7529,4851,2678,3028,4501,7872.71,5069.94,2802.77,3246.92,4625.79,444256.078,284648.188,159607.89,269079.502,175176.576,4.349459,4.327447,4.389277,6.387562,2.91888,4340.75997484201,4318.79163491845,4380.49857819229,6374.78694601938,2913.04214648076
60.1,Atividades de rádio,492,2942,2318,1411,907,483,1835,2295.22,1402.43,892.79,479.19,1816.03,55832.829,35231.321,20601.508,15830.658,40002.171,1.874957,1.936305,1.77859,2.546345,1.6978,1871.20755308859,1932.43271705869,1775.03263322325,2541.25278715525,1694.4048704719
60.2,Atividades de televisão,179,5431,5211,3440,1771,2545,2666,5577.49,3667.51,1909.98,2767.73,2809.76,388423.249,249416.867,139006.382,253248.844,135174.405,5.367753,5.241802,5.609602,7.05261,3.708099,5357.01748663619,5231.31848206381,5598.38250420665,7038.50458957063,3700.68303123617
61,Telecomunicações,1634,16542,14451,9680,4771,3738,10713,14238.96,9532.69,4706.27,3952.7,10286.26,644779.701,454154.397,190625.304,408606.61,236173.091,3.490271,3.672097,3.121978,7.967786,1.769697,3483.29081186137,3664.75293074511,3115.73388757486,7951.85004991719,1766.15804443538
61.1,Telecomunicações por fio,851,6701,5601,3845,1756,888,4713,5327.47,3632.44,1695.03,867.36,4460.11,166438.116,119686.509,46751.607,72369.008,94069.108,2.408008,2.539644,2.125912,6.431012,1.625652,2403.19175893998,2534.5647934891,2121.66006592123,6418.15021355697,1622.40062033655
61.2,Telecomunicações sem fio,51,3372,3319,2160,1159,2292,1027,3538.14,2295.34,1242.8,2476.5,1061.64,353899.893,244760.169,109139.724,308400.756,45499.137,7.709594,8.219016,6.768738,9.598496,3.30333,7694.17510112876,8202.57796565751,6755.20066351415,9579.29944555747,3296.72357426681
61.3,Telecomunicações por satélite,16,,,,,,,,,,,,,,,,,,,,,,,,,,
61.4,Operadoras de televisão por assinatura,17,,,,,,,,,,,,,,,,,,,,,,,,,,
61.9,Outras atividades de telecomunicações,699,6307,5394,3572,1822,533,4861,5246.02,3510.24,1735.78,584.54,4661.48,119496.935,85648.74,33848.195,26035.44,93461.495,1.755711,1.88066,1.503028,3.433024,1.545379,1752.19917634262,1876.89862100159,1500.02149332998,3426.15758347787,1542.28823661815
62,Atividades dos serviços de tecnologia da informação,3883,35187,29796,19669,10127,16001,13795,30347.97,20078.02,10269.95,16658.3,13689.67,1476796.622,1067255.016,409541.606,1070410.66,406385.962,3.750742,4.09707,3.07366,4.952744,2.288083,3743.24016248356,4088.87627825392,3067.51254500153,4942.83819708263,2283.50709808086
62.0,Atividades dos serviços de tecnologia da informação,3883,35187,29796,19669,10127,16001,13795,30347.97,20078.02,10269.95,16658.3,13689.67,1476796.622,1067255.016,409541.606,1070410.66,406385.962,3.750742,4.09707,3.07366,4.952744,2.288083,3743.24016248356,4088.87627825392,3067.51254500153,4942.83819708263,2283.50709808086
63,Atividades de prestação de serviços de informação,1833,21160,18785,11110,7675,10601,8184,18477.85,10945.67,7532.18,10648.06,7829.79,1982554.138,1321496.507,661057.631,1502370.882,480183.256,8.26989,9.305716,6.764641,10.875088,4.726972,8253.35006299642,9287.10416644559,6751.11149760096,10853.3376899714,4717.51777997386
63.1,"Tratamento de dados, hospedagem na internet e outras atividades relacionadas",1308,19233,17495,10503,6992,10192,7303,17496.02,10483.56,7012.46,10338.1,7157.92,1955775.743,1308055.377,647720.366,1489441.002,466334.741,8.616004,9.617085,7.119398,11.104747,5.021541,8598.77205919271,9597.85076678298,7105.1590366949,11082.5378714881,5011.49819414664
63.9,Outras atividades de prestação de serviços de informação,525,1927,1290,607,683,409,881,981.83,462.11,519.72,309.96,671.87,26778.395,13441.13,13337.265,12929.88,13848.515,2.102202,2.241901,1.977987,3.215251,1.588708,2097.99714661554,2237.41766445885,1974.03113510825,3208.82098930879,1585.53051128252
K,"Atividades financeiras, de seguros e serviços relacionados",9314,277598,263172,142052,121120,198868,64304,262750.45,141890.25,120860.2,200346.54,62403.91,27306527.845,16535574.726,10770953.119,23526610.87,3779916.975,8.010306,8.982409,6.869054,9.051147,4.668706,7994.28561177755,8964.44460852937,6855.31593781652,9033.04493150871,4659.36900797994
64,Atividades de serviços financeiros,5719,244444,235256,132862,102394,186402,48854,235353.29,132840.44,102512.85,188068.77,47284.52,25949100.438,15979008.543,9970091.895,22573181.828,3375918.61,8.498223,9.271407,7.4963,9.251288,5.502995,8481.22687843847,9252.86383655227,7481.30742408616,9232.78544414283,5491.98864497465
64.1,Banco central,1,,,,,,,,,,,,,,,,,,,,,,,,,,
64.2,Intermediação monetária - depósitos à vista,93,224503,223759,125985,97774,178728,45031,223735.89,125856.23,97879.66,180256.95,43478.94,23937938.267,14550634.919,9387303.348,20729912.895,3208025.372,8.246643,8.911141,7.392214,8.864037,5.687023,8230.14969432176,8893.31906059673,7377.42915676721,8846.30902847723,5675.64854298514
64.3,Intermediação não-monetária - outros instrumentos de captação,38,,,,,,,,,,,,,,,,,,,,,,,,,,
64.4,Arrendamento mercantil,4,7,,,,,,,,,,,,,,,,,,,,,,,,,
64.5,Sociedades de capitalização,2,,,,,,,,,,,,,,,,,,,,,,,,,,
64.6,Atividades de sociedades de participação,4799,11733,4269,2207,2062,1890,2379,4218.36,2213.52,2004.84,1897.3,2321.06,303718.913,188924.148,114794.765,229526.311,74192.602,5.549506,6.578549,4.413351,9.324436,2.463771,5538.40670490245,6565.39212170243,4404.52432037546,9305.78721178679,2458.84347271041
64.7,Fundos de investimento,29,,,,,,,,,,,,,,,,,,,,,,,,,,
64.9,Atividades de serviços financeiros não especificadas anteriormente,753,2965,2031,1061,970,1107,924,2115.61,1094.97,1020.64,1151.72,963.89,230655.838,136764.162,93891.676,195080.55,35575.288,8.403398,9.627116,7.090561,13.05549,2.844769,8386.5914649821,9607.86154309812,7076.3801295115,13029.3788020058,2839.0797864742
65,"Seguros, resseguros, previdência complementar e planos de saúde",189,19629,19196,6175,13021,10028,9168,18772.01,6098.01,12674,9907.49,8864.52,1036933.582,423968.177,612965.405,804693.546,232240.036,4.257614,5.358845,3.727764,6.260269,2.019333,4249.09861502885,5348.12778140864,3720.30811109358,6247.74827312079,2015.29447210296
65.1,Seguros de vida e não-vida,60,1352,1300,561,739,1022,278,1268.71,559.52,709.19,988.17,280.54,132729.747,73780.761,58948.986,118443.665,14286.082,8.063656,10.163742,6.40678,9.238602,3.925043,8047.52901645099,10143.4142726733,6393.96689831411,9220.12523538071,3917.19321528261
65.2,Seguros-saúde,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.3,Resseguros,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.4,Previdência complementar,30,1667,1652,811,841,1321,331,1648.51,811.67,836.84,1322.07,326.44,188563.765,107520.917,81042.848,174865.147,13698.618,8.81643,10.210325,7.46446,10.194711,3.234443,8798.79709555902,10189.9044799374,7449.53065193971,10174.321445798,3227.97404164271
65.5,Planos de saúde,99,16610,16244,4803,11441,7685,8559,15854.79,4726.82,11127.97,7597.25,8257.54,715640.07,242666.499,472973.571,511384.734,204255.336,3.479047,3.957007,3.276024,5.188209,1.906553,3472.08863402455,3949.09342205347,3269.47164528799,5177.83240393158,1902.73966860311
66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",3406,13525,8720,3015,5705,2438,6282,8625.15,2951.8,5673.35,2370.28,6254.87,320493.825,132598.006,187895.819,148735.496,171758.329,2.86404,3.462391,2.552723,4.83661,2.116536,2858.31216313295,3455.46670349774,2547.61728757463,4826.93690196939,2112.30275830611
66.1,Atividades auxiliares dos serviços financeiros,661,,,,,,,,,,,,,,,,,,,,,,,,,,
66.2,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde",2671,10334,6422,2121,4301,1811,4611,6500.06,2143.61,4356.45,1816.31,4683.75,236471.877,87083.967,149387.91,103506.531,132965.346,2.804066,3.131256,2.643071,4.39242,2.188119,2798.45791956003,3124.99320879623,2637.78482303428,4383.6354180475,2183.74241547084
66.3,Atividades de administração de fundos por contrato ou comissão,74,,,,,,,,,,,,,,,,,,,,,,,,,,
L,Atividades imobiliárias,9070,27358,13591,6826,6765,2206,11385,13674.7,6959.81,6714.89,2209.03,11465.67,480434.659,257654.829,222779.83,116763.795,363670.864,2.707962,2.853429,2.55719,4.074109,2.444754,2702.54647127683,2847.72173820395,2552.07605783565,4065.96125204972,2439.86455620595
68,Atividades imobiliárias,9070,27358,13591,6826,6765,2206,11385,13674.7,6959.81,6714.89,2209.03,11465.67,480434.659,257654.829,222779.83,116763.795,363670.864,2.707962,2.853429,2.55719,4.074109,2.444754,2702.54647127683,2847.72173820395,2552.07605783565,4065.96125204972,2439.86455620595
68.1,Atividades imobiliárias de imóveis próprios,4797,12892,4817,2873,1944,759,4058,5115.39,3071.68,2043.71,809.62,4305.77,282371.173,163475.153,118896.02,67391.472,214979.701,4.254688,4.102059,4.484088,6.415785,3.848334,4246.17858296991,4093.85475349996,4475.12009644602,6402.95371237789,3840.63711645608
